Project Name,Customer Name,Release Version,Owner,Release Date,Test Pass Rate %,Automation Coverage %,MTTR (hrs),SQA Bugs,SIT Bugs,Production Bugs,Critical Bugs Open,Bug Class - Total,Bug Class - New Requirements,Bug Class - Duplicates,Bug Class - Leaks from Testing,Bug Class - TBD,JIRA IDs,CAPA Action IDs,Issue 1 JIRA ID,Issue 1 Title,Issue 1 Severity,Issue 1 RCA,Issue 1 CAPA,Issue 1 Owner,Issue 1 Due Date,Issue 2 JIRA ID,Issue 2 Title,Issue 2 Severity,Issue 2 RCA,Issue 2 CAPA,Issue 2 Owner,Issue 2 Due Date,Issue 3 JIRA ID,Issue 3 Title,Issue 3 Severity,Issue 3 RCA,Issue 3 CAPA,Issue 3 Owner,Issue 3 Due Date,Issue 4 JIRA ID,Issue 4 Title,Issue 4 Severity,Issue 4 RCA,Issue 4 CAPA,Issue 4 Owner,Issue 4 Due Date,Issue 5 JIRA ID,Issue 5 Title,Issue 5 Severity,Issue 5 RCA,Issue 5 CAPA,Issue 5 Owner,Issue 5 Due Date,Issue 6 JIRA ID,Issue 6 Title,Issue 6 Severity,Issue 6 RCA,Issue 6 CAPA,Issue 6 Owner,Issue 6 Due Date,Issue 7 JIRA ID,Issue 7 Title,Issue 7 Severity,Issue 7 RCA,Issue 7 CAPA,Issue 7 Owner,Issue 7 Due Date,Issue 8 JIRA ID,Issue 8 Title,Issue 8 Severity,Issue 8 RCA,Issue 8 CAPA,Issue 8 Owner,Issue 8 Due Date,Issue 9 JIRA ID,Issue 9 Title,Issue 9 Severity,Issue 9 RCA,Issue 9 CAPA,Issue 9 Owner,Issue 9 Due Date,Issue 10 JIRA ID,Issue 10 Title,Issue 10 Severity,Issue 10 RCA,Issue 10 CAPA,Issue 10 Owner,Issue 10 Due Date,Issue 11 JIRA ID,Issue 11 Title,Issue 11 Severity,Issue 11 RCA,Issue 11 CAPA,Issue 11 Owner,Issue 11 Due Date,Issue 12 JIRA ID,Issue 12 Title,Issue 12 Severity,Issue 12 RCA,Issue 12 CAPA,Issue 12 Owner,Issue 12 Due Date,Issue 13 JIRA ID,Issue 13 Title,Issue 13 Severity,Issue 13 RCA,Issue 13 CAPA,Issue 13 Owner,Issue 13 Due Date,Issue 14 JIRA ID,Issue 14 Title,Issue 14 Severity,Issue 14 RCA,Issue 14 CAPA,Issue 14 Owner,Issue 14 Due Date,Issue 15 JIRA ID,Issue 15 Title,Issue 15 Severity,Issue 15 RCA,Issue 15 CAPA,Issue 15 Owner,Issue 15 Due Date,Learning 1 Team,Learning 1 Note,Learning 1 Owner,Learning 1 Due Date,Learning 2 Team,Learning 2 Note,Learning 2 Owner,Learning 2 Due Date,Learning 3 Team,Learning 3 Note,Learning 3 Owner,Learning 3 Due Date,Learning 4 Team,Learning 4 Note,Learning 4 Owner,Learning 4 Due Date,Learning 5 Team,Learning 5 Note,Learning 5 Owner,Learning 5 Due Date,Learning 6 Team,Learning 6 Note,Learning 6 Owner,Learning 6 Due Date,Learning 7 Team,Learning 7 Note,Learning 7 Owner,Learning 7 Due Date,Learning 8 Team,Learning 8 Note,Learning 8 Owner,Learning 8 Due Date
Apotek,Apotek Sweaden,v1.0.0,Ashwin,2026-05-22,88,75,48,13,20,10,10,43,3,2,10,28,"GM-305398, GM-297791, GM-306288, GM-305626, GM-305654, GM-306327, GM-305234, GM-306278, GM-306091, GM-305087, GM-297886, GM-299708, GM-300187, GM-299114, GM-306489, GM-305506, GM-305187, GM-300514, GM-305652, GM-305497, GM-296781, GM-299812, GM-286519, GM-292826, GM-296988, GM-296530, GM-292777, GM-299475, GM-304023, GM-305800, GM-305638, GM-298852, GM-306109, GM-299485, GM-293307, GM-296820, GM-299172, GM-305212, GM-305223, RPE-29609, GM-297028, GM-305748, GM-295449","GM-295231, GM-296501, GM-308466, GM-307088",GM-295449,unable to generate Inventory Report,critical,"MItem.barcodes (@ElementCollection → item_barcode_list) had a = new HashSet<>() field initializer. fromPojo() via ModelMapper always left it as a plain non-PersistentSet empty HashSet because the Item POJO has no barcodes field. On em.merge(), Hibernate treated this as ""collection explicitly cleared"" and issued DELETE FROM item_barcode_list. @PreUpdate then ran collectBarCodes with barcodeList=null, cleared the set, and added nothing — wiping all rows silently.","TC Added - GM-306328 
1. TC: Update item price only → verify barcodes unchanged in DB.
2. TC: Server restart → non-barcode save → barcode count unchanged.
3. TC: PPS scan after non-barcode MDM update → should not crash.",Ashwin,,GM-306091,Tote not getting picked from relay point due to multiple tote_storage reservations | APOTEK,high,"when a ranger_process crashes multiple time and the task has to be manually deassigned from the ranger, in a normal crash-restart cycle this is handled by recomputing subtask and compute_tote_store calls unreserve_storage_location at the start of the next cycle to clear leftovers. However, if the supervisor path calls deassign task flow (e.g. after repeated crashes exceeding the restart threshold), the task is deassigned with no restart queued and no cleanup called. The reservations are then permanently orphaned, no future compute_tote_store for that tote ever runs to clear them.","1. The 3 test cases tickets have been created to test tote_storage reservation clear in regression SUITE 
https://greyorange-work.atlassian.net/browse/GM-308466",Ujjwal Gupta,,GM-305398,Apotek RTP | Low PPF Due to Incorrect Rack Tier Selection,high,,"""1. TC: Post-deploy, verify APlus tier selection % ≥ baseline threshold.
 2. TC: Change rack_tier_priority_map → confirm PPF changes as expected.
 3. TC: Deploy to staging → run PPF regression for 30 min before prod.""",Rajat Singla (GreyMatter Development),,GM-305234,APOTEK|| No put RTR created for a calculated put output.,high,,"""GM-306288 -- DUPLICATE
BUG REJECTED""",Tushar Verma (GreyMatter Quality Assurance),,GM-305212,Apotek RTP | Butler Manager Crashing On a Specific Coordinate,high,"Usually when a bot carries a rack, and if it gets deassigned, rack is lifted down and another bot comes to pick it up and store it in a valid storable location (this is called rack-restore task). To store the rack, we search for empty location, if this config allow_deepest_store_multi_direction is true, then we search in all directions and store the rack in deepest storable. If the config is false, we check for empty location and search deep in that direction only. But here in this case, the deassignment happened at a valid storable location only, but all the surroundings were not empty so it didn't get any direction and also allow_deepest_store_multi_direction was false, so the direction passed was undefined which caused the crash.",Every new and existing config introduced in a code should be covered with all the scenarios in CTs and same should be tested by QA with all the states.,Yogesh Kumar Kumawat (GreyMatter Development),,GM-305187,Apotek || Tpid resolution not working correctly,medium,"Whenever server restarts, item_order_mapper was recreated but it gets empty. Any order which was created before the restart will lose the data in this cache and the tpid_resolver use this cache to get the order ids corresponding to changed tpids. Hence those orders were not getting resolved.","Added TC to verify that cache gets repopulated allowing tpid resolution on butler server restart
https://greyorange-work.atlassian.net/browse/GM-307088",Saksham Jain (GreyMatter Development),,GM-304023,Virtual-aisle Manager Crashing | Apotek,medium,"A hot code patch applied to the running butler_server changed gen_server state record definitions without code_change/3 callbacks, causing mapf_path_calculator and other navigation processes to crash 
on their next message, which exhausted the supervisor restart budget and brought MHS down — a full restart fixed it because processes came up fresh with the correct state.","Introduce the Race conditions:
1. TC: Apply hot patch with record change → send messages → no process crash.
 2. TC: Simulate supervisor restart storm → verify alert fires before system down.",Pradyuman Singh (Technical Assistance Cell),,GM-300187,Apotek || Order stuck rtp_ttp tag despite clearing blocking audit,medium,"Handled in https://greyorange-work.atlassian.net/browse/GM-299708

If tpid of both system is present but inventory is not present in that case we are marking that order as hybrid order and hybrid pps is not present so that order stuck in created state. Changed the behaviour as discussed in ticket.","""For any change related to order classification, partial_pick_allowed, or get_possible_storage_type_for_order - must include cases for all sub-systems for single/multi line orders.

Added the requirement to Atlas ticket and checklist as well.""",Rajat Singla (GreyMatter Development),,GM-299485,Apotek RTP | PPS 118 Stuck in Wait for MSU when MSU is standing in front,critical,Due to lag on aph.rack_job.events kafka topic... the events were processed in unexpected order.,Race condition - Created a ticket for ATLAS to identify race conditions.,Prateek Chaudhary (GreyMatter Development),,GM-299475,Apotek Relay - Diff Between Sim and Prod,high,". Establish weekly sim-vs-prod navigation metric comparison.
2. Any nav config change in prod must first be validated in sim with ≥2h run.
3. Add grafana alert: HTM return-to-store avg time > sim baseline + 20%.",Created an Epic and mapped the test cases accordingly so as to cater the gaps,Sudeep Kumar (Technical Program Management),,GM-297791,Apotek || PPS stuck due to Item barcode missing on mdm,high,"MItem.barcodes had a field initializer = new HashSet<>(). When a non-barcode save went through ModelMapper.fromPojo(Item), it produced an MItem with barcodes = new HashSet<>() and barcodeList = null. On entityManager.merge(), Hibernate treats a plain (non-PersistentSet) empty set as ""explicitly cleared"" and issues DELETE FROM item_barcode_list. The @PreUpdate callback then ran collectBarCodes with null barcodeList, cleared the set, and added nothing — confirming the wipe.",Shared with GM-306288. Add regression to release checklist.,Dishant Mehta (GreyMatter Development),,GM-296988,"ud_put_front_induction_fsm crashes with case_clause in waiting_for_put_complete, and restart leaves seat in unrecoverable state due to missing inducted rehydration clause",high,UI events not handled in waiting_for_put_complete state.,,Madhav Garg (GreyMatter Quality Assurance),,GM-296530,Apotek | Bot stuck with no subtask and leading to deadlock,critical,in pps_queue_map an entry of pps_id => undefined was made due to some regression changes and hence we get a goto_barcode subtask of undefined location.,"Issue raised due to open story: GM-281340
Issue can be replicated on Mock setup.
Preventive Action: Scrum stories should be complete before handing over for E2E Testing",Shubham Goel (New Customer Experience),,GM-293307,Error Handling at Induction Station - Apotek,medium,"New Feature request, not a bug","New Feature request, This is not a bug",Anchal Gupta (Product Management),,GM-292777,Exit queue task not getting created,medium,Exit queue subtasks were not generating after task deassign of the butler at pps/ pps entry,"This issue was reported during Nightly regression run on develop branch, issue fixed is not back ported to release branch",Yogesh Kumar Kumawat (GreyMatter Development),,Engineering,"GM-306288 | MItem.barcodes (@ElementCollection → item_barcode_list) had a = new HashSet<>() field initializer. fromPojo() via ModelMapper always left it as a plain non-PersistentSet empty HashSet because the Item POJO has no barcodes field. On em.merge(), Hibernate treated this as ""collection explicitly cleared"" and issued DELETE FROM item_barcode_list. @PreUpdate then ran collectBarCodes with barcodeList=null, cleared the set, and added nothing — wiping all rows silently.",Engineering Manager,,QA,Add the leaked bugs into test cases and also put in the final test checklist,QA manager,,Product,Requirement gaps should be captured durinf,Product Owner,,Engineering,task-deassign supervisor paths must call cleanup routines unconditionally — not just on normal crash-restart cycles.,Engineering Manager,,Engineering,CT To be included for the following scenarios:All task-deassign supervisor paths must call cleanup routines unconditionally — not just on normal crash-restart cycles. Hot code patches changing gen_server record definitions must include code_change/3 callbacks — enforce via PR checklist. Never use eager field initializers on @ElementCollection fields — Hibernate treats a plain empty set on merge as an explicit delete. Every FSM must have exhaustive rehydration clauses for all state × rack_status combos; unhandled states cause crashes or stuck seats. In-memory caches must be repopulated on server restart so downstream resolvers don't fail on pre-restart data. Every PUT/PATCH API needs regression tests confirming that updating one field does not clear or overwrite unrelated fields.,Engineering Manager,,QA,Test Case to be included following scenarios: Crash-and-recovery test cases are mandatory: simulate crashes beyond restart thresholds and verify no orphaned reservations or subtasks. Any deploy touching config maps requires a pre-deployment throughput regression run in staging; a drop vs baseline must block release. Every new or modified config must be covered by CTs across all valid states; CT coverage gates QA sign-off. Bugs caught in nightly regression on develop must be confirmed backported to the release branch before the next release window.,QA Manager,,Solutions,"Test to included for following scenarios in Checklist:When a PUT API supports partial updates, explicitly define which fields are optional vs mandatory — ambiguity causes silent data loss at ORM layer. Sim and prod configs must be kept in parity and diffed before every release; config drift is a direct source of throughput regressions. Deployment runbooks for config-sensitive releases must include a config-diff review step and a ≥2h staging validation run. Edge-case order states (hybrid tpid, stuck tags, audit-cleared orders) must be explicitly mapped in solution design — undefined handling causes silent stuck orders. Designs relying on Kafka event ordering must specify how FSM/PPS states handle out-of-order or lagged events without deadlocking.",SQA Manager,,Product,Edge cases and scenarios to be included in the FSD and ISD,Product Owner,
